body,brand,cit,color,gear,price,usage,year
بدون رنگ,دنا معمولی,تهران، پرند,سفید,دنده‌ای,۱۱۸٫۰۰۰٫۰۰۰ تومان,کروز کنترل ، صندلی کودک ، صندلی برقی ، آینه تاشو برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، پیروزی,سفید,دنده‌ای,۶۳٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، افسریه,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
۰,دنا معمولی,تهران، سلیمانیه,۱۲۵٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، پاکدشت,سفید,دنده‌ای,۱۲۳٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، رادار ، صندلی برقی ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی,تهران، شهرک غرب,سفید,دنده‌ای,۱۲۳٫۵۰۰٫۰۰۰ تومان,کروز کنترل,۲۰۱۹ - ۱۳۹۸
تک برگی,دنا معمولی,تهران، ظفر,بدون رنگ,۴۰٫۰۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، اقدسیه,نقدی,دنده‌ای,توافقی,۴٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی,تهران، نارمک,سفید,دنده‌ای,۱۲۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، تهرانپارس غربی,سفید,دنده‌ای,۱۲۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، تهران‌سر,قهوه‌ای,دنده‌ای,۱۰۳٫۵۰۰٫۰۰۰ تومان,کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی,تهران، پونک,مشکی,دنده‌ای,۱۰۲٫۰۰۰٫۰۰۰ تومان,۶۳٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دنده‌ای,دنا معمولی 1700cc,تهران، رباط کریم,بدون رنگ,۱۱۳٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، رادار ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی ، دوربین 360 درجه,۳۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، قیطریه,سفید,دنده‌ای,۱٫۲۷۵٫۰۰۰ تومان,۳۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، پیروزی,سفید,دنده‌ای,۶۴٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
تصادفی,دنا معمولی,تهران، پردیس,مشکی,دنده‌ای,۹۳٫۰۰۰٫۰۰۰ تومان,۱۰۸٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی 1700cc,تهران، شهرک غرب,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، سازمان آب,نقدی,دنده‌ای,توافقی,۱۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، تهران‌سر,آبی,دنده‌ای,۱۱۰٫۰۰۰٫۰۰۰ تومان,۵۶٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دنده‌ای,دنا معمولی 1700cc,تهران، سرسبز,بدون رنگ,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
,دنا معمولی,تهران، ورامین,,,,,۲۰۱۹ - ۱۳۹۸
توافقی,دنا معمولی 1700cc,تهران، سید خندان,دنده‌ای,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، جیحون,نقدی,دنده‌ای,توافقی,۳۰,۲۰۱۹ - ۱۳۹۸
سفید,دنا معمولی 1700cc,تهران، صادقیه,تک برگی,دنده‌ای,۱۲۴٫۵۰۰٫۰۰۰ تومان,۱٫۰۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، صادقیه,سفید,دنده‌ای,۱۱۹٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، صادقیه,خاکستری,دنده‌ای,۱۱۲٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
,دنا معمولی 1700cc,تهران، سید خندان,۰,,,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,دنا معمولی 1700cc,تهران، پارک شهر,مشکی,دنده‌ای,۱۰۳٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی,تهران،  اسکندری,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,تهران، پیروزی,یک لکه رنگ,۱۰۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۴۲٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی 1700cc,تهران، میدان ولیعصر,نقدی,دنده‌ای,توافقی,سنسور عقب و جلو ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی,تهران، شهریار,سفید,دنده‌ای,۱۲۳٫۷۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,تهران، نارمک,دو لکه رنگ,۸۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی,۸۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,دنا معمولی,تهران، آهنگ,سفید,دنده‌ای,۱۱۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
,دنا معمولی 1700cc,تهران، تهرانپارس شرقی,,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,تهران، صادقیه,بدون رنگ,۳۲٫۰۰۰٫۰۰۰ تومان,۱,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی,تهران، مجیدیه,یک لکه رنگ,توافقی,۸۳٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی,تهران، پاسداران,سفید,دنده‌ای,۹۵٫۰۰۰٫۰۰۰ تومان,۷۳٫۰۰۰,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,دنا معمولی 1700cc,تهران، ستارخان,نقدی,دنده‌ای,توافقی,۴۶٫۰۰۰,۲۰۱۷ - ۱۳۹۶
۱۸۵٫۰۰۰,دنا معمولی 1700cc,تهران، نارمک,۹۴٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی,تهران، تهران‌سر,سفید صدفی,دنده‌ای,۱۱۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، رادار ، صندلی کودک ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی,تهران، سعادت‌آباد,سفید صدفی,دنده‌ای,۱۲۳٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، فلاح,آبی,دنده‌ای,هستم,۰,۲۰۱۹ - ۱۳۹۸
۰,دنا معمولی,تهران، رباط کریم,۱۲۴٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، ستارخان,مشکی,دنده‌ای,۱۲۵٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، اندیشه,سفید,دنده‌ای,۱۲۴٫۰۰۰٫۰۰۰ تومان,۲۳٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,تهران، امیرآباد,مشکی,دنده‌ای,۱۱۸٫۰۰۰٫۰۰۰ تومان,۲۱٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی,تهران، یوسف‌آباد,سفید,دنده‌ای,۱۲۳٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، سعادت‌آباد,خاکستری,دنده‌ای,۱۲۴٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,دنا معمولی,تهران، جمهوری,سفید,دنده‌ای,۱۰۲٫۰۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دنده‌ای,دنا معمولی 1700cc,تهران، چیتگر,بدون رنگ,توافقی,دی لایت ، صندلی برقی ، آینه تاشو برقی,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,تهران، تهرانپارس غربی,بدون رنگ,۱۲۳٫۰۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، دهکده المپیک,سفید,دنده‌ای,۱۲۲٫۷۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، ستارخان,مشکی,دنده‌ای,۱۲۳٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، پیروزی,آبی,دنده‌ای,۹۵٫۰۰۰٫۰۰۰ تومان,کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,دنا معمولی,تهران، سهروردی جنوبی,خاکستری,دنده‌ای,۱۱۰٫۰۰۰٫۰۰۰ تومان,۸۵٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی,تهران، آرژانتین,سفید,دنده‌ای,۱۲۳٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، تهرانپارس شرقی,مشکی,دنده‌ای,۱۲۴٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,دنا معمولی 1700cc,تهران، جی,نقدی و قسطی,دنده‌ای,توافقی,۷۲٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، قلهک,سفید,دنده‌ای,سنسور عقب و جلو ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی,۵۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، پیروزی,خاکستری,دنده‌ای,۶۳٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,دنا معمولی 1700cc,تهران، افسریه,سفید,دنده‌ای,۹۵٫۰۰۰٫۰۰۰ تومان,۵۲٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، شهریار,سفید,دنده‌ای,۱۲۴٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی,تهران، بلوار کشاورز,سفید,دنده‌ای,۱۲۶٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
تصادفی,دنا معمولی,تهران، استاد معین,سفید,دنده‌ای,۸۶٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۵ - ۱۳۹۴
۰,دنا معمولی 1700cc,تهران، نارمک,هستم,,,,۲۰۱۹ - ۱۳۹۸
تصادفی,دنا معمولی 1700cc,تهران، تهرانپارس غربی,سفید,دنده‌ای,۱۰۶٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,تهران، شهرک گلستان,سفید,دنده‌ای,فرمان برقی ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۴۶٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، آذری,سفید,دنده‌ای,۱۱۲٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، پرند,نقدی,دنده‌ای,توافقی,۶۹٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,دنا معمولی,تهران، قرچک,سفید,دنده‌ای,۱۰۳٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی,تهران، استاد معین,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، دارآباد,نوک‌مدادی,دنده‌ای,۱۳۱٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,دنا معمولی 1700cc,تهران، پاسداران,سفید,دنده‌ای,۱۰۸٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، دی لایت ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,دنا معمولی 1700cc,تهران، استاد معین,سفید,دنده‌ای,۹۱٫۰۰۰٫۰۰۰ تومان,۶۵٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,فروشی,تهران، ازگل,نقدی و قسطی,دنده‌ای,توافقی,۱,دنا معمولی 1700cc
یک لکه رنگ,دنا معمولی,تهران، تهرانپارس شرقی,نقره‌ای,دنده‌ای,۹۷٫۰۰۰٫۰۰۰ تومان,آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی 1700cc,تهران، پیروزی,سفید,دنده‌ای,۱۲۵٫۰۰۰٫۰۰۰ تومان,۱۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، پونک,مشکی,دنده‌ای,۱۲۴٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، صندلی برقی ، آینه تاشو برقی,۲۰۱۹ - ۱۳۹۸
,دنا معمولی 1700cc,تهران، رباط کریم,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، شهر زیبا,سرمه‌ای,دنده‌ای,۱۰۶٫۵۰۰٫۰۰۰ تومان,۳۶٫۰۰۰,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,دنا معمولی 1700cc,تهران، شادآباد,سفید,دنده‌ای,۹۷٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی 1700cc,تهران، کوی فردوس,سفید,دنده‌ای,۱۱۴٫۰۰۰٫۰۰۰ تومان,کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی,تهران، شهرک غرب,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
تصادفی,دنا معمولی 1700cc,تهران، میدان آزادی,نقدی,دنده‌ای,توافقی,۲۰۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، صادقیه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، شهر ری,سفید,دنده‌ای,۱۲۵٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,دنا معمولی 1700cc,تهران، تهرانپارس غربی,سفید,دنده‌ای,سنسور عقب و جلو ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی,۵۸٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دنده‌ای,دنا معمولی 1700cc,تهران، صادقیه,بدون رنگ,۱۲۴٫۰۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، ستارخان,سفید,دنده‌ای,۶۵٫۹۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,دنا معمولی,تهران، پردیس,دلفینی,دنده‌ای,۱۰۶٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی,تهران، پاسداران,نقدی و قسطی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی,تهران، صادقیه,بدون رنگ,توافقی,۱,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,تهران، نارمک,بدون رنگ,۷۰٫۰۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، کوی بیمه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، شهریار,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی,تهران، اکباتان,بدون رنگ,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، شهرک غرب,نقدی,دنده‌ای,توافقی,۲۸٫۰۰۰,۲۰۱۷ - ۱۳۹۶
,دنا معمولی 1700cc,تهران، شادمان,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، کوی بیمه,سفید,دنده‌ای,سنسور عقب و جلو ، رادار ، آینه تاشو برقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، شهریار,سفید,دنده‌ای,۱۲۳٫۰۰۰٫۰۰۰ تومان,۵۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,تهران، جنت‌‌آباد مرکزی,نقره‌ای,دنده‌ای,۱۲۶٫۰۰۰٫۰۰۰ تومان,۵۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، نارمک,مشکی,دنده‌ای,۱۲۹٫۷۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، حسن‌آباد شمالی,مشکی,دنده‌ای,۱۱۵٫۰۰۰٫۰۰۰ تومان,کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، پونک,مشکی,دنده‌ای,۱۱۲٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
دنده‌ای,دنا معمولی,تهران، آرژانتین,بدون رنگ,۱۳۲٫۹۷۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، جمهوری,خاکستری,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، اختیاریه,سفید,دنده‌ای,۱۲۱٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، نارمک,سفید,دنده‌ای,سنسور عقب و جلو ، کولر دوال ، دی لایت ، صندلی برقی ، آینه تاشو برقی,۰,۲۰۱۹ - ۱۳۹۸
۰,دنا معمولی 1700cc,تهران، بهارستان,توافقی,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,تهران، ستارخان,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، آذربایجان,سفید,دنده‌ای,۱۱۹٫۰۰۰٫۰۰۰ تومان,سرد کن/گرم کن صندلی و فرمان ، دی لایت ، آینه تاشو برقی ، ترمز دستی برقی,۲۰۱۸ - ۱۳۹۷
توافقی,دنا معمولی 1700cc,تهران، تهرانپارس غربی,دنده‌ای,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، شهریار,سفید,دنده‌ای,سنسور عقب و جلو ، دی لایت ، صندلی برقی ، آینه تاشو برقی,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,تهران، پاکدشت,سفید,۱۰۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۱۰۵,۲۰۱۶ - ۱۳۹۵
بدون رنگ,دنا معمولی 1700cc,تهران، علم و صنعت,قسطی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، پارک شهر,سفید,دنده‌ای,۱۱۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، رادار ، صندلی برقی ، آینه تاشو برقی ، کول باکس,۲۰۱۷ - ۱۳۹۶
بدون رنگ,دنا معمولی 1700cc,تهران، لویزان,سفید,دنده‌ای,۶۵٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، صادقیه,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، پونک,سفید,دنده‌ای,۳۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی,تهران، دولت‌آباد,مشکی,دنده‌ای,۹۴٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,دنا معمولی 1700cc,تهران، شهر قدس,سفید,دنده‌ای,۱۱۱٫۰۰۰٫۰۰۰ تومان,دنده پشت فرمان ، سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,دنا معمولی,تهران، مشیریه,خاکستری,دنده‌ای,۱۱۴٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، کول باکس ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
۱۳۰٫۰۰۰٫۰۰۰ تومان,دنا معمولی,تهران، پیروزی,تک برگی,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، اکباتان,سفید,دنده‌ای,۱۲۳٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، دی لایت ، صندلی برقی ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
۲۰٫۰۰۰,دنا معمولی 1700cc,تهران، ستارخان,بدون رنگ,,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,تهران، نارمک,خاکستری,دنده‌ای,سنسور عقب و جلو ، صندلی برقی ، آینه تاشو برقی,۴۰,۲۰۱۹ - ۱۳۹۸
قسطی,فروشی,تهران، جردن,مشکی,بدون رنگ,دنده‌ای,توافقی,دنا معمولی 1700cc
بدون رنگ,دنا معمولی,تهران، فرمانیه,سفید,دنده‌ای,۱۲۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، فلاح,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، استاد معین,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
۱۲۹٫۰۰۰٫۰۰۰ تومان,دنا معمولی,تهران، اندیشه,دنده‌ای,۲۹,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، شهر ری,سفید,دنده‌ای,۱۲۵٫۰۰۰٫۰۰۰ تومان,۱۵٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی 1700cc,تهران، شهرک ژاندارمری,سفید,دنده‌ای,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۱۱۲٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,دنا معمولی 1700cc,تهران، شهر ری,خاکستری,دنده‌ای,۱۱۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
بدون رنگ,دنا معمولی,تهران، شهر ری,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,دنا معمولی 1700cc,تهران، سلسبیل,سفید,دنده‌ای,۱۲۱٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی 1700cc,تهران، شهرک ولیعصر,بدون رنگ,هستم,سنسور عقب و جلو ، کولر دوال ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی,۶۹٫۳۰۰,۲۰۱۶ - ۱۳۹۵
,دنا معمولی 1700cc,تهران، امام حسین(ع),,,,,۲۰۱۹ - ۱۳۹۸
۰,دنا معمولی 1700cc,تهران، بهارستان,توافقی,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,دنا معمولی,تهران، صادقیه,سفید,۱۲۹٫۵۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
