body,brand,cit,color,gear,price,usage,year
یک لکه رنگ,سمند LX,کرج، کمالشهر,سفید,دنده‌ای,۸۴٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 بنزینی,کرج، گلشهر,سفید,دنده‌ای,۹۱٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، دی لایت ، صندلی برقی,۲۰۱۸ - ۱۳۹۷
بدون رنگ,سمند LX,کرج، شهریار,سفید,دنده‌ای,هستم,سرد کن/گرم کن صندلی و فرمان ، صندلی برقی ، آینه تاشو برقی,۲۰۱۰ - ۱۳۸۹
بدون رنگ,سمند LX EF7 گازسوز,کرج، هشتگرد,نقدی,دنده‌ای,توافقی,۵۸٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دو لکه رنگ,سمند LX ساده,کرج، جهانشهر,سفید,دنده‌ای,۳۷٫۸۰۰٫۰۰۰ تومان,۴۰۰٫۰۰۰,۲۰۰۸ - ۱۳۸۷
یک لکه رنگ,سمند LX EF7 گازسوز,کرج، خرمدشت,زرد,دنده‌ای,۸۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، کولر دوال ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,سمند LX EF7 گازسوز,کرج، فردیس,سفید,دنده‌ای,۴۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۱ - ۱۳۹۰
دنده‌ای,سمند LX ساده,کرج، محمد شهر,بدون رنگ,۵۵٫۰۰۰٫۰۰۰ تومان,صندلی برقی,۱۳۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
,سمند LX ساده,تهران، صادقیه,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX,کرج، کمالشهر,سفید,دنده‌ای,۸۴٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,فروشی,تهران، قلهک,نقدی و قسطی,دنده‌ای,توافقی,۰,سمند LX EF7 بنزینی
۷۴٫۰۰۰٫۰۰۰ تومان,سمند LX ساده,تهران، آهنگ,تک برگی,۴۲٫۰۰۰,,,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,سمند LX EF7 بنزینی,تهران، آرژانتین,خاکستری,دنده‌ای,۸۵٫۰۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
,سمند LX ساده,تهران، شهر ری,,,,,۲۰۰۶ - ۱۳۸۵
,سمند LX,کرج، مهرویلا,,,,,۲۰۱۸ - ۱۳۹۷
چند لکه رنگ,سمند LX ساده,تهران، ستارخان,نقره‌ای,دنده‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۱۳۲٫۰۰۰,۲۰۱۰ - ۱۳۸۹
دنده‌ای,سمند LX EF7 بنزینی,تهران، تهرانپارس شرقی,بدون رنگ,توافقی,۵۳٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,سمند LX ساده,تهران، پیروزی,نقره‌ای,دنده‌ای,۱۶۰٫۰۰۰,,۲۰۰۵ - ۱۳۸۴
بدون رنگ,سمند LX ساده,تهران، عشرت‌آباد,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 گازسوز,تهران، استاد معین,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 بنزینی,تهران، صادقیه,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,تهران، پاکدشت,دلفینی,دنده‌ای,۸۲٫۰۰۰٫۰۰۰ تومان,صندلی برقی,۲۰۱۸ - ۱۳۹۷
دنده‌ای,سمند LX ساده,اصفهان، آتشگاه,بدون رنگ,۷۴٫۰۰۰٫۰۰۰ تومان,۶۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX ساده,تهران، آذری,سفید,دنده‌ای,هستم,۰,۲۰۱۰ - ۱۳۸۹
دنده‌ای,سمند LX EF7 بنزینی,اصفهان، زرین‌شهر,بدون رنگ,۱۰۲٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,سمند LX ساده,اصفهان، سه راه سیمین,سفید,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,۲۰۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
تک برگی,سمند LX ساده,اصفهان، سپاهان شهر,بدون رنگ,۱۸۱٫۳۰۰,,,۲۰۱۳ - ۱۳۹۲
بدون رنگ,سمند LX ساده,تهران، آذری,سفید,دنده‌ای,۸۲٫۰۰۰٫۰۰۰ تومان,۲۱٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,سمند LX EF7 بنزینی,اصفهان، شاهین شهر,سفید,دنده‌ای,۶۸٫۳۰۰٫۰۰۰ تومان,فرمان برقی ، صندلی برقی,۲۰۱۴ - ۱۳۹۳
,سمند LX,اصفهان، دروازه تهران (میدان جمهوری),,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 بنزینی,اصفهان، دروازه تهران (میدان جمهوری),سفید,دنده‌ای,۷۳٫۰۰۰٫۰۰۰ تومان,۱۱۰,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,سمند LX ساده,اصفهان، زینبیه,مشکی,دنده‌ای,۴۸٫۰۰۰٫۰۰۰ تومان,۱۸۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
چند لکه رنگ,سمند LX ساده,اصفهان، خمینی شهر,نوک‌مدادی,دنده‌ای,۳۲٫۷۰۰٫۰۰۰ تومان,صندلی برقی,۲۰۰۵ - ۱۳۸۴
چند لکه رنگ,سمند LX ساده,اصفهان، پروین,مشکی,دنده‌ای,۱۶۰٫۰۰۰,,۲۰۰۲ - ۱۳۸۱
چند لکه رنگ,سمند LX ساده,اصفهان، شاهین شهر,بژ,دنده‌ای,کولر دوال ، صندلی برقی ، آینه تاشو برقی,۰,۲۰۰۵ - ۱۳۸۴
یک لکه رنگ,سمند LX EF7 گازسوز,تهران، افسریه,سفید,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۱ - ۱۳۹۰
دو لکه رنگ,سمند LX ساده,اصفهان، دولت آباد,نقدی,دنده‌ای,توافقی,سنسور عقب و جلو ، آینه تاشو برقی,۲۰۰۸ - ۱۳۸۷
چند لکه رنگ,سمند LX ساده,تهران، آهنگ,خاکستری,دنده‌ای,۴۲٫۵۰۰٫۰۰۰ تومان,۳۷۰٫۰۰۰,۲۰۰۹ - ۱۳۸۸
بدون رنگ,سمند LX ساده,تهران، شهریار,نقدی,دنده‌ای,توافقی,سنسور عقب و جلو ، صندلی برقی ، آینه تاشو برقی,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 گازسوز,تهران، دهکده المپیک,نقدی,دنده‌ای,توافقی,۱۲٫۰۰۰,۲۰۱۶ - ۱۳۹۵
۱۷۲٫۰۰۰,سمند LX ساده,تهران، ونک,تک برگی,,,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX EF7 گازسوز,تهران، تهرانپارس غربی,سفید,دنده‌ای,۹۷٫۰۰۰٫۰۰۰ تومان,۵۶,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,سمند LX EF7 گازسوز,تهران، رودهن,سفید,دنده‌ای,هستم,سنسور عقب و جلو ، صندلی برقی,۲۰۱۶ - ۱۳۹۵
دو لکه رنگ,سمند LX ساده,اصفهان، جلفا,سفید,دنده‌ای,۴۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX EF7 بنزینی,تهران، شهر قدس,سفید,دنده‌ای,۶۸٫۰۰۰٫۰۰۰ تومان,۲۵۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,سمند LX ساده,اصفهان، خانه اصفهان,سفید,دنده‌ای,۶۵٫۰۰۰٫۰۰۰ تومان,۲۲٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,سمند LX ساده,اصفهان، خمینی شهر,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
۵۲٫۰۰۰٫۰۰۰ تومان,سمند LX EF7 بنزینی,تهران، شهر ری,دنده‌ای,سنسور عقب و جلو ، صندلی برقی,۱۳۲٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX ساده,اصفهان، بزرگمهر,سفید,دنده‌ای,۵۵٫۵۰۰٫۰۰۰ تومان,۱۳۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
بدون رنگ,سمند LX ساده,تهران، پاسداران,مشکی,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
هستم,سمند LX EF7 گازسوز,اصفهان، تیران,دنده‌ای,۱۵۰,,,۲۰۱۴ - ۱۳۹۳
دنده‌ای,سمند LX EF7 بنزینی,اصفهان، مبارکه,یک لکه رنگ,۶۵٫۰۰۰٫۰۰۰ تومان,۱۲۸٫۰۰۰,,۲۰۱۲ - ۱۳۹۱
بدون رنگ,سمند LX ساده,اصفهان، مشتاق دوم,سرمه‌ای,دنده‌ای,۵۰٫۸۰۰٫۰۰۰ تومان,صندلی برقی ، آینه تاشو برقی,۲۰۱۰ - ۱۳۸۹
,سمند LX,اصفهان، آتشگاه,,,,,۲۰۱۴ - ۱۳۹۳
چند لکه رنگ,سمند LX EF7 گازسوز,اصفهان، شهرضا,نقره‌ای,دنده‌ای,۳۲٫۰۰۰٫۰۰۰ تومان,آینه تاشو برقی,۲۰۰۵ - ۱۳۸۴
بدون رنگ,سمند LX ساده,مشهد، هفت تیر,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,سمند LX ساده,مشهد، ابوطالب,مشکی,دنده‌ای,هستم,۳۰۰,۲۰۰۶ - ۱۳۸۵
تصادفی,سمند LX ساده,مشهد، پیروزی,نقدی,دنده‌ای,توافقی,صندلی برقی ، آینه تاشو برقی,۲۰۰۸ - ۱۳۸۷
بدون رنگ,سمند LX ساده,اصفهان، مشتاق سوم,نقره‌ای,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۲۷۰,۲۰۰۵ - ۱۳۸۴
دو لکه رنگ,سمند LX ساده,مشهد، تربت حیدریه,سفید,دنده‌ای,۶۰٫۰۰۰٫۰۰۰ تومان,صندلی برقی,۲۰۱۴ - ۱۳۹۳
بدون رنگ,سمند LX ساده,مشهد، تربت حیدریه,سفید,دنده‌ای,۷۵٫۰۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX ساده,مشهد، اندیشه,سفید,دنده‌ای,۶۷٫۰۰۰٫۰۰۰ تومان,۱۱۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX EF7 گازسوز,مشهد، پیروزی,نقدی,دنده‌ای,توافقی,۲۶۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX ساده,مشهد، وکیل آباد,سفید,دنده‌ای,۸٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,مشهد، امام رضا,سفید,دنده‌ای,۸۰٫۰۰۰٫۰۰۰ تومان,۲۳,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX EF7 گازسوز,مشهد، بلوار توس,سفید,دنده‌ای,۵۸٫۰۰۰٫۰۰۰ تومان,۲۰۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX ساده,مشهد، تربت حیدریه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 گازسوز,مشهد، وکیل آباد,سفید,دنده‌ای,۷۵٫۰۰۰٫۰۰۰ تومان,۱۱۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
دنده‌ای,سمند LX ساده,مشهد، اندیشه,مشکی,۶۲٫۰۰۰٫۰۰۰ تومان,صندلی برقی,۱۵۶,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX EF7 گازسوز,مشهد، بلوار فردوسی,زرد,دنده‌ای,۴۸٫۰۰۰٫۰۰۰ تومان,۲۱۲٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX ساده,مشهد، احمدآباد,نقره‌ای,دنده‌ای,۳۹٫۰۰۰٫۰۰۰ تومان,۲۲۵,۲۰۰۷ - ۱۳۸۶
دو لکه رنگ,سمند LX EF7 گازسوز,مشهد، قاسم آباد (شهرک غرب),نقدی,دنده‌ای,توافقی,۱۸۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
بدون رنگ,سمند LX EF7 بنزینی,مشهد، ۱۷ شهریور,سفید,دنده‌ای,۵۵٫۵۰۰٫۰۰۰ تومان,۲۰۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
یک لکه رنگ,سمند LX ساده,مشهد، آزادشهر,سفید,دنده‌ای,سنسور عقب و جلو ، صندلی برقی ، آینه تاشو برقی,۱۲۰٫۰۰۰,۲۰۱۰ - ۱۳۸۹
دو برگی,سمند LX ساده,مشهد، موسوی قوچانی,بدون رنگ,۶۳٫۰۰۰٫۰۰۰ تومان,۱۴۰٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,سمند LX ساده,مشهد، قوچان,سفید,دنده‌ای,۷۱٫۰۰۰٫۰۰۰ تومان,۸۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX EF7 بنزینی,مشهد، قاسم آباد (شهرک غرب),زرد,دنده‌ای,هستم,سنسور عقب و جلو ، صندلی برقی,۲۰۱۵ - ۱۳۹۴
,سمند LX,اصفهان، فولادشهر,,,,,۲۰۰۹ - ۱۳۸۸
بدون رنگ,سمند LX ساده,اصفهان، بزرگمهر,نقدی,دنده‌ای,توافقی,۵۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
چند لکه رنگ,سمند LX EF7 گازسوز,مشهد، قاسم آباد (شهرک غرب),نقره‌ای,دنده‌ای,۳۰٫۰۰۰٫۰۰۰ تومان,۳۹۰٫۰۰۰,۲۰۰۲ - ۱۳۸۱
بدون رنگ,سمند LX EF7 گازسوز,مشهد، وکیل آباد,سفید,دنده‌ای,۶۲٫۰۰۰٫۰۰۰ تومان,۱۲۶٫۰۰۰,۲۰۱۲ - ۱۳۹۱
۰,سمند LX ساده,مشهد، سرافرازان,تک برگی,,,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,سمند LX ساده,اصفهان، پل وحید,سفید,دنده‌ای,۴۶٫۰۰۰٫۰۰۰ تومان,۲۱۰٫۰۰۰,۲۰۰۹ - ۱۳۸۸
بدون رنگ,سمند LX ساده,اصفهان، مولوی,سفید,دنده‌ای,۷۵٫۵۰۰٫۰۰۰ تومان,۴۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX ساده,اصفهان، زینبیه,سفید,دنده‌ای,۷۴٫۰۰۰٫۰۰۰ تومان,۸۵٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دنده‌ای,سمند LX ساده,اصفهان، سپاهان شهر,نقره‌ای,۴۵۰٫۰۰۰,,,۲۰۰۹ - ۱۳۸۸
,سمند LX EF7 بنزینی,اصفهان، خانه اصفهان,۰,,,,۲۰۱۲ - ۱۳۹۱
دنده‌ای,سمند LX EF7 گازسوز,اصفهان، شاهین شهر,سفید,هستم,سنسور عقب و جلو,۳۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,سمند LX ساده,اصفهان، زرین‌شهر,آبی,دنده‌ای,۵۶٫۰۰۰٫۰۰۰ تومان,صندلی برقی,۲۰۱۳ - ۱۳۹۲
بدون رنگ,سمند LX ساده,اصفهان، شاهین شهر,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,اصفهان، پروین,نقدی,دنده‌ای,توافقی,۱,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 گازسوز,اصفهان، خانه اصفهان,سفید صدفی,دنده‌ای,۲٫۳۰۰,,۲۰۱۸ - ۱۳۹۷
دو لکه رنگ,سمند LX ساده,اصفهان، آتشگاه,سفید,دنده‌ای,سنسور عقب و جلو ، صندلی برقی,۲۵۵٫۵۵۵,۲۰۰۹ - ۱۳۸۸
۵۸٫۰۰۰٫۰۰۰ تومان,سمند LX ساده,اصفهان، سه راه سیمین,دنده‌ای,۱۷۰٫۰۰۰,,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,سمند LX EF7 گازسوز,اصفهان، زرین‌شهر,نقدی,دنده‌ای,توافقی,۳۰٫۰۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,فروشی,اصفهان، ملک شهر,نقدی,دنده‌ای,توافقی,۰,سمند LX ساده
,سمند LX ساده,اصفهان، آتشگاه,۶۶٫۶۶۶,,,,۲۰۰۳ - ۱۳۸۲
بدون رنگ,سمند LX EF7 گازسوز,اصفهان، شاهین شهر,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,اصفهان، آتشگاه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,اصفهان، آتشگاه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,اصفهان، آتشگاه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,اصفهان، آتشگاه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,سمند LX EF7 گازسوز,اصفهان، دروازه تهران (میدان جمهوری),سفید,دنده‌ای,۴۱٫۰۰۰٫۰۰۰ تومان,۲۲۰٫۰۰۰,۲۰۱۰ - ۱۳۸۹
بدون رنگ,سمند LX ساده,اصفهان، آتشگاه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,اصفهان، آتشگاه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
نقدی و قسطی,فروشی,تهران، ازگل,سفید,بدون رنگ,دنده‌ای,۸۰٫۴۰۰٫۰۰۰ تومان,سمند LX ساده
بدون رنگ,سمند LX EF7 گازسوز,تهران، پاکدشت,مشکی,دنده‌ای,۴۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,سمند LX EF7 بنزینی,تهران، تهران‌ویلا,نقدی,دنده‌ای,توافقی,۱,۲۰۱۹ - ۱۳۹۸
نقدی و قسطی,فروشی,تهران، عباس‌آباد,سفید,بدون رنگ,دنده‌ای,توافقی,سمند LX ساده
بدون رنگ,سمند LX ساده,تهران، پیروزی,سفید,دنده‌ای,سنسور عقب و جلو ، کروز کنترل ، صندلی برقی ، آینه تاشو برقی,۱۷۹٫۰۰۰,۲۰۱۲ - ۱۳۹۱
دنده‌ای,سمند LX EF7 بنزینی,تهران، آرژانتین,سفید,۸۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۶۱٫۰۰۰,۲۰۱۷ - ۱۳۹۶
,سمند LX,تهران، ستارخان,,,,,۲۰۱۹ - ۱۳۹۸
تصادفی,سمند LX ساده,تهران، صادقیه,سفید,دنده‌ای,۴۸٫۵۰۰٫۰۰۰ تومان,۶۸٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX EF7 گازسوز,اصفهان، شهرضا,سفید,دنده‌ای,۱۲۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,سمند LX ساده,تهران، صادقیه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 بنزینی,تهران، پاکدشت,سفید,دنده‌ای,۶۹٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۱۴ - ۱۳۹۳
بدون رنگ,سمند LX EF7 بنزینی,تهران، خانی‌آباد,سرمه‌ای,دنده‌ای,۹۱٫۰۰۰٫۰۰۰ تومان,۶۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX ساده,تهران، شهرک گلستان,سفید,دنده‌ای,۹۵,,۲۰۱۹ - ۱۳۹۸
۱۶۸,سمند LX EF7 گازسوز,تهران، زهتابی,۶۵٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX ساده,تهران، سهروردی شمالی,سفید,دنده‌ای,۴۸٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX EF7 بنزینی,تهران، سرسبز,سفید,دنده‌ای,۶۰٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو,۲۰۱۲ - ۱۳۹۱
دنده‌ای,سمند LX ساده,تهران، پیروزی,بدون رنگ,۶۸٫۰۰۰٫۰۰۰ تومان,۷۶٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
۷۴٫۵۰۰٫۰۰۰ تومان,سمند LX EF7 بنزینی,تهران، آذری,دو برگی,سنسور عقب و جلو ، صندلی برقی,۱۰۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
نقدی و قسطی,فروشی,تهران، جمال‌زاده,سفید,بدون رنگ,دنده‌ای,توافقی,سمند LX ساده
بدون رنگ,سمند LX EF7 گازسوز,مشهد، شهید بهشتی,سفید,دنده‌ای,۱۲۷٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX ساده,تهران، ولنجک,آبی,دنده‌ای,۷۹٫۰۰۰٫۰۰۰ تومان,۸۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,سمند LX EF7 بنزینی,مشهد، بلوار توس,سفید,دنده‌ای,۷۷٫۰۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,سمند LX ساده,مشهد، گاز شرقی,سفید,دنده‌ای,۷۷٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، کولر دوال ، صندلی برقی ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
چند لکه رنگ,سمند LX,مشهد، تربت حیدریه,سفید,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۳۰۰٫۰۰۰,۲۰۰۸ - ۱۳۸۷
,سمند LX ساده,تهران، سعادت‌آباد,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,مشهد، بلوار توس,سفید,دنده‌ای,۲۵۰٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,سمند LX EF7 بنزینی,مشهد، کاشمر,سرمه‌ای,دنده‌ای,۸۳٫۰۰۰٫۰۰۰ تومان,۷۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,سمند LX ساده,مشهد، ۱۷ شهریور,نقره‌ای,دنده‌ای,۲۹٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، کولر دوال ، صندلی برقی ، آینه تاشو برقی,۲۰۰۴ - ۱۳۸۳
بدون رنگ,سمند LX ساده,مشهد، ابوطالب,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,مشهد، قاسم آباد (شهرک غرب),سفید,دنده‌ای,۱۵۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,سمند LX ساده,مشهد، بلوار توس,سفید صدفی,دنده‌ای,۸۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، کولر دوال ، صندلی برقی,۲۰۱۸ - ۱۳۹۷
دو لکه رنگ,سمند LX EF7 گازسوز,مشهد، تورج,خاکستری,دنده‌ای,۴۴٫۵۰۰٫۰۰۰ تومان,صندلی برقی ، آینه تاشو برقی,۲۰۰۸ - ۱۳۸۷
توافقی,سمند LX ساده,مشهد، ۱۷ شهریور,دنده‌ای,۰,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,سمند LX ساده,مشهد، هفت تیر,بدون رنگ,۷۰٫۰۰۰,,,۲۰۱۶ - ۱۳۹۵
۶۱٫۰۰۰٫۰۰۰ تومان,سمند LX EF7 بنزینی,مشهد، پیروزی,تک برگی,۱۷۰٫۰۰۰,,,۲۰۱۳ - ۱۳۹۲
یک لکه رنگ,سمند LX ساده,مشهد، ۱۷ شهریور,نوک‌مدادی,دنده‌ای,۳۶٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، صندلی برقی,۲۰۰۶ - ۱۳۸۵
توافقی,سمند LX ساده,مشهد، صارمی,یک لکه رنگ,صندلی برقی ، آینه تاشو برقی,۱۵۰٫۰۰۰,,۲۰۰۸ - ۱۳۸۷
بدون رنگ,سمند LX EF7 بنزینی,مشهد، قوچان,زرد,دنده‌ای,۱۴۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,سمند LX EF7 گازسوز,مشهد، کاشمر,سفید,دنده‌ای,۶۰٫۸۰۰٫۰۰۰ تومان,۱۶۳٫۰۰۰,۲۰۱۱ - ۱۳۹۰
دنده‌ای,سمند LX ساده,مشهد، طلاب,دو لکه رنگ,۶۶٫۰۰۰٫۰۰۰ تومان,۸۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,سمند LX,کرج، شهر جدید اندیشه,نقدی,دنده‌ای,توافقی,سنسور عقب و جلو ، صندلی برقی,۲۰۱۹ - ۱۳۹۸
دنده‌ای,سمند LX EF7 گازسوز,کرج، شهریار,یک لکه رنگ,۵۵٫۰۰۰٫۰۰۰ تومان,۱۸۰٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
یک لکه رنگ,سمند LX EF7 گازسوز,کرج، مهرویلا,سفید,دنده‌ای,۹۸٫۰۰۰٫۰۰۰ تومان,۴۵٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دنده‌ای,سمند LX,کرج، شهرک بنفشه,سفید,۸۵٫۰۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,سمند LX ساده,مشهد، طبرسی,سفید,دنده‌ای,۴۵٫۰۰۰٫۰۰۰ تومان,کولر دوال ، صندلی برقی ، آینه تاشو برقی,۲۰۰۹ - ۱۳۸۸
بدون رنگ,سمند LX,کرج، کمالشهر,سفید,دنده‌ای,سنسور عقب و جلو ، صندلی برقی,۱۸۰٫۰۰۰,۲۰۰۹ - ۱۳۸۸
بدون رنگ,سمند LX EF7 بنزینی,کرج، شهر جدید اندیشه,مشکی,دنده‌ای,صندلی برقی,۲۳۰٫۰۰۰,۲۰۰۹ - ۱۳۸۸
دنده‌ای,سمند LX ساده,کرج، فردیس,بدون رنگ,هستم,۰,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,سمند LX ساده,مشهد، بلوار الهیه,دلفینی,دنده‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,۳۰۰٫۰۰۰,۲۰۰۸ - ۱۳۸۷
,سمند LX EF7 گازسوز,کرج، شهر جدید اندیشه,۹۸٫۰۰۰,,,,۲۰۱۵ - ۱۳۹۴
