body,brand,cit,color,gear,price,usage,year
دنده‌ای,پژو پارس ساده,تهران، میدان آزادی,نقره‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۲۹۰٫۰۰۰,,۲۰۰۵ - ۱۳۸۴
چند لکه رنگ,پژو پارس ساده,تهران، نارمک,نقره‌ای,دنده‌ای,۴۲٫۵۰۰٫۰۰۰ تومان,حافظه صندلی ، کول باکس,۲۰۰۶ - ۱۳۸۵
دنده‌ای,پژو پارس ساده,تهران، نارمک,چند لکه رنگ,۳۹٫۰۰۰٫۰۰۰ تومان,۱۹۴٫۰۰۰,,۲۰۰۴ - ۱۳۸۳
دو لکه رنگ,پژو پارس ساده,تهران، شهر قدس,سفید,دنده‌ای,۷۹٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو,۲۰۱۵ - ۱۳۹۴
چند لکه رنگ,پژو پارس ساده,تهران، اندیشه,مشکی,دنده‌ای,۲۷۰٫۰۰۰,,۲۰۰۱ - ۱۳۸۰
۲۲۰,پژو پارس ساده,تهران، پیروزی,هستم,,,,۲۰۰۱ - ۱۳۸۰
دنده‌ای,پژو پارس ساده,تهران، قنات‌کوثر,یک لکه رنگ,۶۰٫۰۰۰٫۰۰۰ تومان,۲۳۰,,۲۰۰۸ - ۱۳۸۷
یک لکه رنگ,پژو پارس ساده,تهران، تهران‌سر,سفید,دنده‌ای,۲۴۰٫۰۰۰,,۲۰۱۰ - ۱۳۸۹
دنده‌ای,پژو پارس ساده,تهران، تهرانپارس غربی,بدون رنگ,۷۷٫۰۰۰٫۰۰۰ تومان,۷۹٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
۵۰٫۰۰۰,پژو پارس ساده,مشهد، بلوار توس,۹۰٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۶ - ۱۳۹۵
چند لکه رنگ,پژو پارس ساده,تهران، مشیریه,سفید,دنده‌ای,۵۵٫۰۰۰٫۰۰۰ تومان,۱۴۲٫۰۰۰,۲۰۰۸ - ۱۳۸۷
دو لکه رنگ,پژو پارس ساده,مشهد، ۱۷ شهریور,سفید,دنده‌ای,صندلی کودک,۲۶۰٫۰۰۰,۲۰۰۸ - ۱۳۸۷
دو برگی,پژو پارس ساده,مشهد، خیام,دو لکه رنگ,۵۲٫۵۰۰٫۰۰۰ تومان,۱۸۹٫۰۰۰,,۲۰۰۹ - ۱۳۸۸
دنده‌ای,پژو پارس ساده,مشهد، عبادی,یک لکه رنگ,۶۸٫۰۰۰٫۰۰۰ تومان,۱۲۰٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پژو پارس ساده,مشهد، ۱۷ شهریور,سفید,دنده‌ای,۶۷٫۰۰۰٫۰۰۰ تومان,۱۶۹٫۰۰۰,۲۰۱۳ - ۱۳۹۲
دنده‌ای,پژو پارس ساده,مشهد، ۱۷ شهریور,سفید صدفی,۶۳٫۰۰۰٫۰۰۰ تومان,۲۰۰,,۲۰۱۲ - ۱۳۹۱
تک برگی,پژو پارس ساده,مشهد، گاز شرقی,چند لکه رنگ,۳۴٫۰۰۰٫۰۰۰ تومان,۳۸۰,,۲۰۰۴ - ۱۳۸۳
بدون رنگ,پژو پارس ساده,مشهد، بلوار الهیه,سفید,دنده‌ای,۷۱٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,پژو پارس ساده,مشهد، شهرک شهید رجایی,نقره‌ای,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۲۹۰,۲۰۰۵ - ۱۳۸۴
بدون رنگ,پژو پارس ساده,تهران، تهران‌سر,مشکی,دنده‌ای,۳۳۰٫۰۰۰,,۲۰۰۳ - ۱۳۸۲
دنده‌ای,پژو پارس ساده,مشهد، امام خمینی,بدون رنگ,۵۳٫۰۰۰٫۰۰۰ تومان,۲۴۵,,۲۰۰۷ - ۱۳۸۶
چند لکه رنگ,پژو پارس ساده,تهران، امام حسین(ع),مشکی,دنده‌ای,۳۱٫۰۰۰٫۰۰۰ تومان,۱۵۰٫۰۰۰,۲۰۰۲ - ۱۳۸۱
بدون رنگ,پژو پارس ساده,تهران، عباس‌آباد,نقدی و قسطی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,پژو پارس ساده,تهران، رودهن,سفید,دنده‌ای,۷۴٫۰۰۰٫۰۰۰ تومان,۱۴۵٫۰۰۰,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,پژو پارس ساده,تهران، شهر ری,آبی,دنده‌ای,۷۳٫۰۰۰٫۰۰۰ تومان,۱۵۷٫۰۰۰,۲۰۱۴ - ۱۳۹۳
توافقی,پژو پارس ساده,تهران، بهارستان,دنده‌ای,۶۹٫۰۰۰,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پژو پارس ساده,تهران، جمهوری,سفید,دنده‌ای,۵۵٫۰۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پژو پارس ساده,تهران، پاکدشت,خاکستری,دنده‌ای,۴۶٫۰۰۰٫۰۰۰ تومان,۲۷۵٫۰۰۰,۲۰۰۷ - ۱۳۸۶
چند لکه رنگ,پژو پارس ساده,تهران، شهرک دانشگاه,خاکستری,دنده‌ای,۳۶٫۵۰۰٫۰۰۰ تومان,سانروف,۲۰۰۷ - ۱۳۸۶
دنده‌ای,پژو پارس ساده,تهران، پونک,چند لکه رنگ,۲۶٫۵۰۰٫۰۰۰ تومان,۳۶۵٫۰۰۰,,۲۰۰۱ - ۱۳۸۰
بدون رنگ,پژو پارس ساده,تهران، ونک,سفید,دنده‌ای,۷۰٫۰۰۰٫۰۰۰ تومان,۱۲۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پژو پارس ساده,تهران، شهر ری,سفید,دنده‌ای,۹۷٫۳۰۰٫۰۰۰ تومان,۲۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,پژو پارس ساده,تهران، حکیمیه,نقدی,دنده‌ای,توافقی,۹۳٫۰۰۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پژو پارس ساده,مشهد، احمدآباد,سفید,دنده‌ای,۷۴٫۵۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
دو لکه رنگ,پژو پارس ساده,مشهد، صارمی,سفید,دنده‌ای,۶۳٫۰۰۰٫۰۰۰ تومان,۲۰۰,۲۰۱۳ - ۱۳۹۲
چند لکه رنگ,پژو پارس ساده,مشهد، طبرسی,نقره‌ای,دنده‌ای,۳۷٫۵۰۰٫۰۰۰ تومان,۳۰۰٫۰۰۰,۲۰۰۵ - ۱۳۸۴
بدون رنگ,پژو پارس ساده,مشهد، تربت حیدریه,دلفینی,دنده‌ای,۴۵٫۰۰۰٫۰۰۰ تومان,۲۲۰٫۰۰۰,۲۰۰۶ - ۱۳۸۵
دو لکه رنگ,پژو پارس ساده,مشهد، پیروزی,سفید,دنده‌ای,۶۲٫۵۰۰٫۰۰۰ تومان,۲۰۰,۲۰۱۳ - ۱۳۹۲
چند لکه رنگ,پژو پارس ساده,مشهد، مطهری شمالی,نقره‌ای,دنده‌ای,۳۰٫۰۰۰٫۰۰۰ تومان,۳۰۰٫۰۰۰,۲۰۰۴ - ۱۳۸۳
بدون رنگ,پژو پارس ساده,مشهد، کلاهدوز,سفید,دنده‌ای,۱,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پژو پارس ساده,مشهد، رسالت,چند لکه رنگ,۴۶٫۰۰۰٫۰۰۰ تومان,۱۷۰٫۰۰۰,,۲۰۱۰ - ۱۳۸۹
بدون رنگ,پژو پارس ساده,مشهد، گاز شرقی,سفید صدفی,دنده‌ای,۶۸٫۰۰۰٫۰۰۰ تومان,۱۶۰,۲۰۱۳ - ۱۳۹۲
دو برگی,پژو پارس ساده,مشهد، سید رضی,بدون رنگ,۵۰٫۰۰۰٫۰۰۰ تومان,۲۰۰,,۲۰۰۶ - ۱۳۸۵
یک لکه رنگ,پژو پارس ساده,مشهد، ۱۷ شهریور,دلفینی,دنده‌ای,۸۱٫۰۰۰٫۰۰۰ تومان,۸۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
۸۵٫۰۰۰٫۰۰۰ تومان,پژو پارس ساده,مشهد، شهرک شهید رجایی,دو برگی,۲۳,,,۲۰۱۴ - ۱۳۹۳
۸۶٫۰۰۰٫۰۰۰ تومان,پژو پارس ساده,مشهد، وکیل آباد,دنده‌ای,۱۲۰٫۰۰۰,,,۲۰۱۶ - ۱۳۹۵
,پژو پارس ساده,کرج، گلشهر,۲۸۰٫۰۰۰,,,,۲۰۰۹ - ۱۳۸۸
دنده‌ای,پژو پارس ساده,مشهد، شهرک شهید رجایی,یک لکه رنگ,۴۷٫۰۰۰٫۰۰۰ تومان,۲۰۰,,۲۰۰۶ - ۱۳۸۵
هستم,پژو پارس ساده,کرج، آزادگان,دنده‌ای,۱۷۰٫۰۰۰,,,۲۰۱۴ - ۱۳۹۳
دو لکه رنگ,پژو پارس ساده,کرج، میدان نبوت,سفید,دنده‌ای,۶۱٫۰۰۰٫۰۰۰ تومان,۱۶۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
یک لکه رنگ,پژو پارس ساده,کرج، باغستان,نقره‌ای,دنده‌ای,۴۳٫۶۰۰٫۰۰۰ تومان,۲۳۰,۲۰۰۶ - ۱۳۸۵
بدون رنگ,پژو پارس ساده,کرج، درختی,سفید,دنده‌ای,۹۰٫۰۰۰٫۰۰۰ تومان,۸۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دو لکه رنگ,پژو پارس ساده,کرج، شهریار,خاکستری,دنده‌ای,۲۶۰٫۰۰۰,,۲۰۰۷ - ۱۳۸۶
بدون رنگ,پژو پارس ساده,کرج، جهانشهر,نقدی,دنده‌ای,توافقی,۴٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پژو پارس ساده,کرج، جهانشهر,سفید,دنده‌ای,۸۲٫۰۰۰٫۰۰۰ تومان,۸۵٫۰۰۰,۲۰۱۶ - ۱۳۹۵
چند لکه رنگ,پژو پارس ساده,کرج، مارلیک,نقره‌ای,دنده‌ای,۳۸٫۰۰۰٫۰۰۰ تومان,۳۰۰٫۰۰۰,۲۰۰۵ - ۱۳۸۴
بدون رنگ,پژو پارس ساده,کرج، حصارک,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پژو پارس ساده,کرج، فردیس,سفید صدفی,فرمان برقی,۲۵۰,,۲۰۰۷ - ۱۳۸۶
بدون رنگ,پژو پارس ساده,کرج، فردیس,خاکستری,دنده‌ای,۸۵٫۰۰۰٫۰۰۰ تومان,۱۳۵٫۰۰۰,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,پژو پارس ساده,کرج، دهقان ویلا,سفید,دنده‌ای,۷۱٫۰۰۰٫۰۰۰ تومان,۱۷۵٫۰۰۰,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پژو پارس ساده,کرج، فردیس,نقره‌ای,دنده‌ای,۲۵۰٫۰۰۰,,۲۰۰۷ - ۱۳۸۶
چند لکه رنگ,پژو پارس ساده,کرج، مارلیک,نقره‌ای,دنده‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۳۰۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
۳۵۰٫۰۰۰,پژو پارس ساده,کرج، طالقانی,بدون رنگ,,,,۲۰۰۶ - ۱۳۸۵
دنده‌ای,پژو پارس ساده,کرج، گلشهر,دو لکه رنگ,۶۹٫۵۰۰٫۰۰۰ تومان,۸۶٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
یک لکه رنگ,پژو پارس ساده,کرج، شهریار,سفید,دنده‌ای,۷۸٫۸۰۰٫۰۰۰ تومان,۱۱۵,۲۰۱۶ - ۱۳۹۵
چند لکه رنگ,پژو پارس ساده,کرج، ماهدشت,سفید,دنده‌ای,هستم,کولر دوال,۲۰۱۰ - ۱۳۸۹
دو لکه رنگ,پژو پارس ساده,کرج، گلشهر,مشکی,دنده‌ای,۴۷٫۰۰۰٫۰۰۰ تومان,۱۵۰٫۰۰۰,۲۰۰۸ - ۱۳۸۷
دنده‌ای,پژو پارس ساده,کرج، ماهدشت,دو لکه رنگ,۳۸٫۰۰۰٫۰۰۰ تومان,۱۴۷٫۰۰۰,,۲۰۰۴ - ۱۳۸۳
دنده‌ای,پژو پارس ساده,کرج، فردیس,چند لکه رنگ,۲۵٫۰۰۰٫۰۰۰ تومان,۳۳۶٫۰۰۰,,۲۰۰۳ - ۱۳۸۲
دنده‌ای,پژو پارس ساده,تهران، امام حسین(ع),بدون رنگ,۱۱۰٫۰۰۰,,,۲۰۰۷ - ۱۳۸۶
دو لکه رنگ,پژو پارس ساده,تهران، شهرک رضویه,نقدی و قسطی,دنده‌ای,توافقی,۰,۲۰۰۸ - ۱۳۸۷
چند لکه رنگ,پژو پارس ساده,تهران، پرند,بژ,دنده‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,۱۷۰٫۰۰۰,۲۰۰۴ - ۱۳۸۳
دو لکه رنگ,پژو پارس ساده,تهران، قرچک,سفید,دنده‌ای,۸۰٫۰۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پژو پارس ساده,تهران، امام حسین(ع),سفید,دنده‌ای,۸۲٫۰۰۰٫۰۰۰ تومان,۴۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
چند لکه رنگ,پژو پارس ساده,کرج، گوهردشت,خاکستری,اتوماتیک,۳۰۰٫۰۰۰,,۲۰۰۱ - ۱۳۸۰
بدون رنگ,پژو پارس ساده,تهران، میدان آزادی,سفید,دنده‌ای,۶۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پژو پارس ساده,تهران، آذری,نقره‌ای,دنده‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۴۶۵,۲۰۰۵ - ۱۳۸۴
بدون رنگ,پژو پارس ساده,تهران، شهریار,نقره‌ای,دنده‌ای,۲۹۰٫۰۰۰,,۲۰۰۴ - ۱۳۸۳
چند لکه رنگ,پژو پارس ساده,تهران، اندیشه,نقره‌ای,دنده‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,۲۷۰٫۰۰۰,۲۰۰۴ - ۱۳۸۳
۳۵٫۰۰۰٫۰۰۰ تومان,پژو پارس ساده,تهران، پرند,دنده‌ای,۱۰۰٫۰۰۰,,,۲۰۰۲ - ۱۳۸۱
چند لکه رنگ,پژو پارس ساده,تهران، ورامین,نقره‌ای,دنده‌ای,۳۵٫۵۰۰٫۰۰۰ تومان,۳۰۰٫۰۰۰,۲۰۰۳ - ۱۳۸۲
دنده‌ای,پژو پارس ساده,تهران، عبدل‌آباد,بدون رنگ,۷۱٫۰۰۰٫۰۰۰ تومان,۱۲۵٫۰۰۰,,۲۰۱۳ - ۱۳۹۲
یک لکه رنگ,پژو پارس ساده,کرج، کمالشهر,نقره‌ای,دنده‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,۵۲۱,۲۰۰۶ - ۱۳۸۵
بدون رنگ,پژو پارس ساده,تهران، آذربایجان,سفید,دنده‌ای,۷۲٫۰۰۰٫۰۰۰ تومان,۸۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
دنده‌ای,پژو پارس ساده,تهران، پیروزی,چند لکه رنگ,توافقی,۱۴۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
,پژو پارس ساده,تهران، شهر ری,,,,,۲۰۰۶ - ۱۳۸۵
۱۹۰٫۰۰۰,پژو پارس ساده,تهران، نازی‌آباد,۵۵٫۰۰۰٫۰۰۰ تومان,,,,۲۰۰۹ - ۱۳۸۸
دو لکه رنگ,پژو پارس ساده,تهران، شهر قدس,سفید,دنده‌ای,۶۵٫۵۰۰٫۰۰۰ تومان,۱۵۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
دنده‌ای,پژو پارس ساده,تهران، لویزان,دو لکه رنگ,۳۸٫۵۰۰٫۰۰۰ تومان,۰,,۲۰۰۶ - ۱۳۸۵
بدون رنگ,پژو پارس ساده,تهران، شهریار,خاکستری,دنده‌ای,۳۹۰٫۰۰۰,,۲۰۰۶ - ۱۳۸۵
,پژو پارس ساده,تهران، آذری,,,,,۲۰۱۲ - ۱۳۹۱
دنده‌ای,پژو پارس ساده,تهران، پاکدشت,نقدی,توافقی,آینه تاشو برقی,۲۱۳٫۰۰۰,۲۰۰۸ - ۱۳۸۷
بدون رنگ,پژو پارس ساده,تهران، شهر قدس,نقره‌ای,دنده‌ای,۶۴٫۰۰۰٫۰۰۰ تومان,۱۸۴٫۰۰۰,۲۰۱۱ - ۱۳۹۰
دنده‌ای,پژو پارس ساده,تهران، افسریه,دو لکه رنگ,۷۵٫۰۰۰٫۰۰۰ تومان,۱۲۵٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پژو پارس ساده,تهران، شهر قدس,سفید,دنده‌ای,۵۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
۲۳۰,پژو پارس ساده,تهران، مشیریه,۵۴٫۰۰۰٫۰۰۰ تومان,,,,۲۰۰۹ - ۱۳۸۸
۷۰٫۰۰۰٫۰۰۰ تومان,پژو پارس ساده,تهران، خلیج فارس,یک لکه رنگ,۳۰۰,,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پژو پارس ساده,تهران، پیروزی,سفید,دنده‌ای,۹۷٫۰۰۰٫۰۰۰ تومان,۵٫۷۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پژو پارس ساده,تهران، پرند,نقره‌ای,دنده‌ای,۲۶۰٫۰۰۰,,۲۰۰۵ - ۱۳۸۴
یک لکه رنگ,پژو پارس ساده,تهران،  اسکندری,سفید,دنده‌ای,۶۸٫۰۰۰٫۰۰۰ تومان,۱۳۳٫۰۰۰,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پژو پارس ساده,تهران، پاکدشت,مشکی,دنده‌ای,۶۴٫۰۰۰٫۰۰۰ تومان,۱۴۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
بدون رنگ,پژو پارس ساده,تهران، اندیشه,نقدی,دنده‌ای,توافقی,کروز کنترل ، آینه تاشو برقی,۲۰۱۲ - ۱۳۹۱
بدون رنگ,پژو پارس ساده,تهران، شمس‌آباد,سفید,دنده‌ای,هستم,۴۵٫۲۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پژو پارس ساده,تهران، نارمک,سفید,دنده‌ای,۷۲٫۰۰۰٫۰۰۰ تومان,۱۲۰,۲۰۱۴ - ۱۳۹۳
,پژو پارس ساده,تهران، مجیدیه,,,,,۲۰۰۶ - ۱۳۸۵
چند لکه رنگ,پژو پارس ساده,تهران، استخر,نقره‌ای,دنده‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۲۴۰٫۰۰۰,۲۰۰۷ - ۱۳۸۶
دو لکه رنگ,پژو پارس ساده,تهران، پیروزی,نقره‌ای,دنده‌ای,۳۵٫۰۰۰٫۰۰۰ تومان,۳۵۷٫۵۰۰,۲۰۰۳ - ۱۳۸۲
دنده‌ای,پژو پارس ساده,تهران، پاسداران,بدون رنگ,۸۰٫۵۰۰٫۰۰۰ تومان,۹۷٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
دنده‌ای,پژو پارس ساده,تهران، تهرانپارس شرقی,نقره‌ای,۴۱٫۰۰۰٫۰۰۰ تومان,آینه تاشو برقی,۲۹۰,۲۰۰۵ - ۱۳۸۴
بدون رنگ,پژو پارس ساده,تهران، پیروزی,سفید,دنده‌ای,۷۰٫۰۰۰٫۰۰۰ تومان,۱۱۵,۲۰۱۳ - ۱۳۹۲
دو لکه رنگ,پژو پارس ساده,تهران، علی‌آباد شمالی,نقره‌ای,دنده‌ای,سانروف,۳۹۰٫۰۰۰,۲۰۰۰ - ۱۳۷۹
دو لکه رنگ,پژو پارس ساده,تهران، دولت‌آباد,سفید,دنده‌ای,۵۶٫۰۰۰٫۰۰۰ تومان,۲۱۲,۲۰۱۰ - ۱۳۸۹
دو لکه رنگ,پژو پارس ساده,تهران، پرند,خاکستری,دنده‌ای,۴۴٫۰۰۰٫۰۰۰ تومان,۲۵۰٫۰۰۰,۲۰۰۶ - ۱۳۸۵
چند لکه رنگ,پژو پارس ساده,تهران، نارمک,نقدی و قسطی,دنده‌ای,توافقی,۱۹۰٫۰۰۰,۲۰۰۷ - ۱۳۸۶
دنده‌ای,پژو پارس ساده,تهران، تهران‌سر,بژ,۳۸٫۰۰۰٫۰۰۰ تومان,۲۰۰٫۰۰۰,,۲۰۰۳ - ۱۳۸۲
یک لکه رنگ,پژو پارس ساده,تهران، جوادیه,سفید,دنده‌ای,۶۶٫۰۰۰٫۰۰۰ تومان,۱۹۳٫۰۰۰,۲۰۱۳ - ۱۳۹۲
,پژو پارس ساده,تهران، ستارخان,,,,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,پژو پارس ساده,تهران، سعادت‌آباد,خاکستری,دنده‌ای,۵۵٫۰۰۰٫۰۰۰ تومان,۲۴۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
,پژو پارس ساده,مشهد، احمدآباد,,,,,۲۰۱۹ - ۱۳۹۸
تصادفی,پژو پارس ساده,تهران، امیریه,سفید,دنده‌ای,۳۷٫۰۰۰٫۰۰۰ تومان,۱۶۰,۲۰۰۸ - ۱۳۸۷
بدون رنگ,پژو پارس ساده,مشهد، اندیشه,نقره‌ای,دنده‌ای,۴۳٫۵۰۰٫۰۰۰ تومان,۲۰۰٫۰۰۰,۲۰۰۵ - ۱۳۸۴
بدون رنگ,پژو پارس ساده,مشهد، ۱۷ شهریور,کربن‌بلک,دنده‌ای,۲۲۲٫۲۲۲,,۲۰۰۲ - ۱۳۸۱
چند لکه رنگ,پژو پارس ساده,مشهد، مصلی,بژ,دنده‌ای,هستم,۲۳٫۰۰۰,۲۰۰۰ - ۱۳۷۹
چند لکه رنگ,پژو پارس ساده,کرج، حصارک,مشکی,دنده‌ای,هستم,۳۰۰٫۰۰۰,۲۰۰۱ - ۱۳۸۰
۲۴۰٫۰۰۰,پژو پارس ساده,مشهد، ۱۷ شهریور,بدون رنگ,,,,۲۰۰۸ - ۱۳۸۷
بدون رنگ,پژو پارس ساده,مشهد، قاسم آباد (شهرک غرب),نقره‌ای,دنده‌ای,۳۷٫۰۰۰٫۰۰۰ تومان,۲۰۰,۲۰۰۳ - ۱۳۸۲
چند لکه رنگ,پژو پارس ساده,مشهد، گلبهار,سفید,دنده‌ای,۴۷٫۰۰۰٫۰۰۰ تومان,۲۶۰٫۰۰۰,۲۰۰۹ - ۱۳۸۸
بدون رنگ,پژو پارس ساده,مشهد، بلوار الهیه,سفید,دنده‌ای,سنسور عقب و جلو ، دی لایت,۱۰۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
دنده‌ای,پژو پارس ساده,کرج، فردیس,چند لکه رنگ,۳۸٫۵۰۰٫۰۰۰ تومان,۱۲۰٫۰۰۰,,۲۰۰۶ - ۱۳۸۵
یک لکه رنگ,پژو پارس ساده,مشهد، بلوار الهیه,سفید,دنده‌ای,۷۱٫۰۰۰٫۰۰۰ تومان,۱۲۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
دو لکه رنگ,پژو پارس ساده,تهران، صادقیه,نقره‌ای,دنده‌ای,۱۸۵٫۰۰۰,,۲۰۰۲ - ۱۳۸۱
دو برگی,پژو پارس ساده,تهران، يافت‌آباد,بدون رنگ,۵۷٫۵۰۰٫۰۰۰ تومان,۲۰۰٫۰۰۰,,۲۰۰۹ - ۱۳۸۸
یک لکه رنگ,پژو پارس ساده,تهران، نارمک,نقدی,دنده‌ای,توافقی,۱۵۵٫۰۰۰,۲۰۰۸ - ۱۳۸۷
دنده‌ای,پژو پارس ساده,تهران، تهران‌سر,سفید,۲۳۰٫۰۰۰,,,۲۰۰۹ - ۱۳۸۸
بدون رنگ,پژو پارس ساده,تهران، جنت‌آباد شمالی,سفید,دنده‌ای,۷۲٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پژو پارس ساده,تهران، رباط کریم,سفید,دنده‌ای,هستم,۲۰۰٫۰۰۰,۲۰۱۰ - ۱۳۸۹
یک لکه رنگ,پژو پارس ساده,تهران، تجریش,نقره‌ای,دنده‌ای,۳۰۰٫۰۰۰,,۲۰۰۵ - ۱۳۸۴
یک لکه رنگ,پژو پارس ساده,تهران، تهرانپارس شرقی,سفید,دنده‌ای,۵۴٫۵۰۰٫۰۰۰ تومان,۱۷۸٫۰۰۰,۲۰۰۸ - ۱۳۸۷
بدون رنگ,پژو پارس ساده,تهران، شهرآرا,نقره‌ای,دنده‌ای,۴۹٫۰۰۰٫۰۰۰ تومان,۱۸۶٫۰۰۰,۲۰۰۷ - ۱۳۸۶
دنده‌ای,پژو پارس ساده,تهران، تهرانپارس شرقی,بدون رنگ,۷۴٫۵۰۰٫۰۰۰ تومان,۱۴۰٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پژو پارس ساده,تهران، پیکان شهر,سفید,دنده‌ای,۷۴٫۰۰۰٫۰۰۰ تومان,۱۸,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پژو پارس ساده,تهران، شهر قدس,سفید,دنده‌ای,۷۰٫۰۰۰٫۰۰۰ تومان,۱۷۴٫۸۲۳,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پژو پارس ساده,تهران، رباط کریم,سفید,دنده‌ای,۵۸٫۰۰۰٫۰۰۰ تومان,۱۱٫۱۱۱,۲۰۱۳ - ۱۳۹۲
دو لکه رنگ,پژو پارس ساده,تهران، دولت‌آباد,طوسی,دنده‌ای,۲۸۵٫۰۰۰,,۲۰۰۴ - ۱۳۸۳
یک لکه رنگ,پژو پارس ساده,تهران، شهرک غزالی,سفید,دنده‌ای,۶۰٫۳۰۰٫۰۰۰ تومان,۱۰۸٫۰۰۰,۲۰۱۱ - ۱۳۹۰
دنده‌ای,پژو پارس ساده,تهران، سلسبیل,یک لکه رنگ,۱۳۹٫۰۰۰,,,۲۰۰۴ - ۱۳۸۳
چند لکه رنگ,پژو پارس ساده,تهران، شهر ری,یشمی,دنده‌ای,۳۱٫۰۰۰٫۰۰۰ تومان,آینه تاشو برقی,۲۰۰۱ - ۱۳۸۰
دنده‌ای,پژو پارس ساده,تهران، اوقاف,دو لکه رنگ,۴۹٫۰۰۰٫۰۰۰ تومان,۴۰۰,,۲۰۰۹ - ۱۳۸۸
بدون رنگ,پژو پارس ساده,تهران، استاد معین,نقره‌ای,دنده‌ای,۶۵٫۰۰۰٫۰۰۰ تومان,۱۱۵,۲۰۰۸ - ۱۳۸۷
چند لکه رنگ,پژو پارس ساده,تهران، نعمت‌آباد,نقره‌ای,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,۲۳۶,۲۰۱۰ - ۱۳۸۹
دنده‌ای,پژو پارس ساده,تهران، شهرک شریعتی,چند لکه رنگ,۲۸٫۸۰۰٫۰۰۰ تومان,۲۴۰,,۲۰۰۱ - ۱۳۸۰
بدون رنگ,پژو پارس ساده,تهران، بریانک,سفید,دنده‌ای,۷۰٫۰۰۰٫۰۰۰ تومان,۱۲۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
چند لکه رنگ,پژو پارس ساده,مشهد، رسالت,مشکی,دنده‌ای,۴۲٫۴۷۲,,۲۰۰۲ - ۱۳۸۱
